tile_id,avg_ndvi,avg_height,min_height,max_height,avg_species,avg_density,avg_biomass
77_59,0.8936338,6.234888,4.6702795,8.04382,deciduous,dense,1558.7219968438148
77_60,0.8957422,7.3778353,5.496405,9.27996,deciduous,dense,1844.4588407874107
77_61,0.8952545,7.414124,5.0325513,9.365595,deciduous,dense,1853.531040251255
77_62,0.8937246,5.373289,4.0240445,8.236382,deciduous,dense,1343.322265893221
77_63,0.8923256,7.193375,4.0719857,9.707806,deciduous,dense,1798.3438447117803
77_64,0.8949082,7.344203,3.2020824,9.496986,deciduous,dense,1836.0506743192675
77_65,0.89660233,5.6032476,3.204215,8.809548,deciduous,dense,1400.8118771016598
77_66,0.89728767,6.9930453,2.121254,11.098595,deciduous,dense,1748.2614144682884
77_67,0.89500076,3.3973796,1.863944,5.713121,deciduous,dense,849.3449538946152
77_68,0.8971451,4.0208197,0.13916929,8.130824,deciduous,dense,1005.2049532532692
77_69,0.8938703,4.0066967,0.032584406,8.307054,deciduous,dense,1001.6742162406445
77_70,0.89443225,5.2839656,3.4906743,7.332938,deciduous,dense,1320.9913857281208
77_71,0.89395183,4.9790773,3.497975,6.924475,deciduous,dense,1244.7693385183811
77_72,0.8897994,6.406267,5.122145,7.710972,deciduous,dense,1601.5667468309402
77_73,0.893399,8.545433,6.0703244,9.87666,deciduous,dense,2136.358246207237
77_74,0.89580154,9.4796715,7.768672,11.267651,deciduous,dense,2369.917929172516
77_75,0.8988984,9.4055605,8.513083,11.289108,deciduous,dense,2351.3901978731155
77_76,0.89691526,9.313042,8.113781,10.897207,deciduous,dense,2328.2604292035103
77_77,0.89254093,9.567718,7.975201,11.070478,deciduous,dense,2391.929365694523
77_78,0.8937082,6.9930897,5.946343,8.932666,deciduous,dense,1748.2724040746689
77_79,0.89964676,7.7738204,6.4011292,10.107041,deciduous,dense,1943.4550777077675
77_80,0.8977049,9.451134,6.9505515,11.66351,deciduous,dense,2362.7834394574165
77_81,0.90031135,3.5496132,1.0318999,7.4147334,deciduous,dense,887.4032646417618
77_82,0.9007042,3.8278198,1.0954229,8.344403,deciduous,dense,956.9549933075904
77_83,0.89949805,7.968181,4.440232,9.711235,deciduous,dense,1992.0453429222107
77_84,0.90817237,8.003005,4.9720035,8.838331,deciduous,dense,2000.751346349716
77_85,0.90380114,6.107501,2.7320638,8.733421,deciduous,dense,1526.8752351403236
